DATE,Kabupaten/Kota,NDVI
2020-04-30,Kabupaten Lumajang,0.4730904313318502
2020-05-31,Kabupaten Lumajang,0.4555110116026227
2020-06-30,Kabupaten Lumajang,0.203406622797002
2020-07-31,Kabupaten Lumajang,0.219724139404973
2020-08-31,Kabupaten Lumajang,0.2111692724002865
2020-09-30,Kabupaten Lumajang,0.1841914238250565
2020-10-31,Kabupaten Lumajang,0.3163936623882897
2020-11-30,Kabupaten Lumajang,0.3924230241067215
2020-12-31,Kabupaten Lumajang,0.3584680397903393
2021-01-31,Kabupaten Lumajang,0.212930321419311
2021-02-28,Kabupaten Lumajang,0.298877533436497
2021-03-31,Kabupaten Lumajang,0.2967232840226652
2021-04-30,Kabupaten Lumajang,0.4299760224057016
2021-05-31,Kabupaten Lumajang,0.3640885850494968
2021-06-30,Kabupaten Lumajang,0.4112608164062862
2021-07-31,Kabupaten Lumajang,0.422515489959755
2021-08-31,Kabupaten Lumajang,0.1336690111353628
2021-09-30,Kabupaten Lumajang,0.2308584406873552
2021-10-31,Kabupaten Lumajang,0.230504304770151
2021-11-30,Kabupaten Lumajang,0.1352993897883644
2021-12-31,Kabupaten Lumajang,0.3374195030862925
2022-01-31,Kabupaten Lumajang,0.2475244992423645
2022-02-28,Kabupaten Lumajang,0.2941020409839247
2022-03-31,Kabupaten Lumajang,0.3254088283696494
2022-04-30,Kabupaten Lumajang,0.4359075486524719
2022-05-31,Kabupaten Lumajang,0.3102469497963452
2022-06-30,Kabupaten Lumajang,0.425447982758302
2022-07-31,Kabupaten Lumajang,0.3697443689468362
2022-08-31,Kabupaten Lumajang,0.2063543671992941
2022-09-30,Kabupaten Lumajang,0.3680216141625241
2022-10-31,Kabupaten Lumajang,0.1862850580736447
2022-11-30,Kabupaten Lumajang,0.3424994384554692
2022-12-31,Kabupaten Lumajang,0.2965470459994413
2023-01-31,Kabupaten Lumajang,0.3048861979913033
2023-02-28,Kabupaten Lumajang,0.2047008954923304
2023-03-31,Kabupaten Lumajang,0.4349192615309031
2023-04-30,Kabupaten Lumajang,0.4761289002386158
2023-05-31,Kabupaten Lumajang,0.5303966764295157
2023-06-30,Kabupaten Lumajang,0.47592417895466
2023-07-31,Kabupaten Lumajang,0.1964928889248
2023-08-31,Kabupaten Lumajang,0.2798782919860432
2023-09-30,Kabupaten Lumajang,0.2419535948879243
2023-10-31,Kabupaten Lumajang,0.5526905255822105
2023-11-30,Kabupaten Lumajang,0.3204969042625701
2023-12-31,Kabupaten Lumajang,0.3132791798969367
2024-01-31,Kabupaten Lumajang,0.3508327782297048
2024-02-29,Kabupaten Lumajang,0.349800921987197
2024-03-31,Kabupaten Lumajang,0.3078719142725746
2024-04-30,Kabupaten Lumajang,0.2864686038614878
2024-05-31,Kabupaten Lumajang,0.3638908911218435
2024-06-30,Kabupaten Lumajang,0.2465350621890475
2024-07-31,Kabupaten Lumajang,0.2814443441398863
2024-08-31,Kabupaten Lumajang,0.3659471084500904
2024-09-30,Kabupaten Lumajang,0.2706780464381396
2024-10-31,Kabupaten Lumajang,0.3640315815966452
2024-11-30,Kabupaten Lumajang,0.323248506592505
2024-12-31,Kabupaten Lumajang,0.3804671506938207
2017-01-31,Kabupaten Madiun,0.4886251373383705
2017-02-28,Kabupaten Madiun,0.4886251373383705
2017-03-31,Kabupaten Madiun,0.4886251373383705
2017-04-30,Kabupaten Madiun,0.4886251373383705
2017-05-31,Kabupaten Madiun,0.4886251373383705
2017-06-30,Kabupaten Madiun,0.4886251373383705
2017-07-31,Kabupaten Madiun,0.4886251373383705
2017-08-31,Kabupaten Madiun,0.4886251373383705
2017-09-30,Kabupaten Madiun,0.4886251373383705
2017-10-31,Kabupaten Madiun,0.4886251373383705
2017-11-30,Kabupaten Madiun,0.4886251373383705
2017-12-31,Kabupaten Madiun,0.4886251373383705
2018-01-31,Kabupaten Madiun,0.4886251373383705
2018-02-28,Kabupaten Madiun,0.4886251373383705
2018-03-31,Kabupaten Madiun,0.4886251373383705
2018-04-30,Kabupaten Madiun,0.4886251373383705
2018-05-31,Kabupaten Madiun,0.4886251373383705
2018-06-30,Kabupaten Madiun,0.4886251373383705
2018-07-31,Kabupaten Madiun,0.4886251373383705
2018-08-31,Kabupaten Madiun,0.4515963035370175
2018-09-30,Kabupaten Madiun,0.41576194824538565
2018-10-31,Kabupaten Madiun,0.37873311444403274
2018-11-30,Kabupaten Madiun,0.34289875915240087
2018-12-31,Kabupaten Madiun,0.3058699253510479
2019-01-31,Kabupaten Madiun,0.3882640952587004
2019-02-28,Kabupaten Madiun,0.5170474854095999
2019-03-31,Kabupaten Madiun,0.5176891776764038
2019-04-30,Kabupaten Madiun,0.1814516308034421
2019-05-31,Kabupaten Madiun,0.6025097571093783
2019-06-30,Kabupaten Madiun,0.5810903228317343
2019-07-31,Kabupaten Madiun,0.4683964491882446
2019-08-31,Kabupaten Madiun,0.3692169396206423
2019-09-30,Kabupaten Madiun,0.372704870956084
2019-10-31,Kabupaten Madiun,0.3697044777460378
2019-11-30,Kabupaten Madiun,0.2561856043460331
2019-12-31,Kabupaten Madiun,0.3384672861805737
2020-01-31,Kabupaten Madiun,0.4331726172695968
2020-02-29,Kabupaten Madiun,0.3441418251782026
2020-03-31,Kabupaten Madiun,0.4064541569727329
2020-04-30,Kabupaten Madiun,0.3972411017144197
2020-05-31,Kabupaten Madiun,0.5299571543357142
2020-06-30,Kabupaten Madiun,0.4847614476036229
2020-07-31,Kabupaten Madiun,0.5158509919320651
2020-08-31,Kabupaten Madiun,0.3381476182404396
2020-09-30,Kabupaten Madiun,0.4065416310849261
2020-10-31,Kabupaten Madiun,0.2660443321872434
2020-11-30,Kabupaten Madiun,0.4318744139545227
2020-12-31,Kabupaten Madiun,0.2838637674236453
2021-01-31,Kabupaten Madiun,0.6257156328133643
2021-02-28,Kabupaten Madiun,0.1822255965016971
2021-03-31,Kabupaten Madiun,0.5240414734090904
2021-04-30,Kabupaten Madiun,0.4209715430531067
2021-05-31,Kabupaten Madiun,0.393262387975402
2021-06-30,Kabupaten Madiun,0.3858196097441298
2021-07-31,Kabupaten Madiun,0.3656513903088896
2021-08-31,Kabupaten Madiun,0.4441495051818001
2021-09-30,Kabupaten Madiun,0.4345411971639279
2021-10-31,Kabupaten Madiun,0.4786218372157985
2021-11-30,Kabupaten Madiun,0.3733867389029842
2021-12-31,Kabupaten Madiun,0.1867369661592048
2022-01-31,Kabupaten Madiun,0.436277049947277
2022-02-28,Kabupaten Madiun,0.3381680385008212
2022-03-31,Kabupaten Madiun,0.499106285187426
2022-04-30,Kabupaten Madiun,0.4499523616564184
2022-05-31,Kabupaten Madiun,0.5153570235893186
2022-06-30,Kabupaten Madiun,0.5617645187448128
2022-07-31,Kabupaten Madiun,0.534970227975114
2022-08-31,Kabupaten Madiun,0.2720139861574167
2022-09-30,Kabupaten Madiun,0.3685478685850611
2022-10-31,Kabupaten Madiun,0.5230885309592829
2022-11-30,Kabupaten Madiun,0.2604635095264487
2022-12-31,Kabupaten Madiun,0.3071095172925729
2023-01-31,Kabupaten Madiun,0.5195294145582279
2023-02-28,Kabupaten Madiun,0.0900644765299653
2023-03-31,Kabupaten Madiun,0.3415202662320284
2023-04-30,Kabupaten Madiun,0.4014765928402063
2023-05-31,Kabupaten Madiun,0.483744463801699
2023-06-30,Kabupaten Madiun,0.4071341961951171
2023-07-31,Kabupaten Madiun,0.5630451375700353
2023-08-31,Kabupaten Madiun,0.373243034306481
2023-09-30,Kabupaten Madiun,0.4296211607636007
2023-10-31,Kabupaten Madiun,0.3717519552011361
2023-11-30,Kabupaten Madiun,0.2220116066517375
2023-12-31,Kabupaten Madiun,0.3675014082641226
2024-01-31,Kabupaten Madiun,0.4279111732947672
2024-02-29,Kabupaten Madiun,0.3964488738590855
2024-03-31,Kabupaten Madiun,0.4638558207757625
2024-04-30,Kabupaten Madiun,0.3144632710077397
2024-05-31,Kabupaten Madiun,0.5891149047396186
2024-06-30,Kabupaten Madiun,0.5977951982239169
2024-07-31,Kabupaten Madiun,0.4620149037334345
2024-08-31,Kabupaten Madiun,0.4695061295735775
2024-09-30,Kabupaten Madiun,0.2717159041451203
2024-10-31,Kabupaten Madiun,0.4246803147544838
2024-11-30,Kabupaten Madiun,0.2483299511946131
2024-12-31,Kabupaten Madiun,0.3477446418350218
2017-01-31,Kabupaten Magetan,0.2549389601281405
2017-02-28,Kabupaten Magetan,0.2549389601281405
2017-03-31,Kabupaten Magetan,0.2549389601281405
2017-04-30,Kabupaten Magetan,0.2549389601281405
2017-05-31,Kabupaten Magetan,0.2549389601281405
2017-06-30,Kabupaten Magetan,0.2549389601281405
2017-07-31,Kabupaten Magetan,0.2549389601281405
2017-08-31,Kabupaten Magetan,0.2549389601281405
2017-09-30,Kabupaten Magetan,0.2549389601281405
2017-10-31,Kabupaten Magetan,0.2549389601281405
2017-11-30,Kabupaten Magetan,0.2549389601281405
2017-12-31,Kabupaten Magetan,0.2549389601281405
2018-01-31,Kabupaten Magetan,0.2549389601281405
2018-02-28,Kabupaten Magetan,0.2549389601281405
2018-03-31,Kabupaten Magetan,0.2549389601281405
2018-04-30,Kabupaten Magetan,0.2549389601281405
2018-05-31,Kabupaten Magetan,0.2549389601281405
2018-06-30,Kabupaten Magetan,0.2549389601281405
2018-07-31,Kabupaten Magetan,0.2549389601281405
2018-08-31,Kabupaten Magetan,0.2603852033404213
2018-09-30,Kabupaten Magetan,0.26565576128778984
2018-10-31,Kabupaten Magetan,0.27110200450007066
2018-11-30,Kabupaten Magetan,0.2763725624474392
2018-12-31,Kabupaten Magetan,0.28181880565972
2019-01-31,Kabupaten Magetan,0.3177438366502724
2019-02-28,Kabupaten Magetan,0.3054467049773189
2019-03-31,Kabupaten Magetan,0.3461259384001093
2019-04-30,Kabupaten Magetan,0.2769828882634649
2019-05-31,Kabupaten Magetan,0.5900217900222029
2019-06-30,Kabupaten Magetan,0.5290991884420558
2019-07-31,Kabupaten Magetan,0.4661074831531815
2019-08-31,Kabupaten Magetan,0.4116216573134056
2019-09-30,Kabupaten Magetan,0.4422907404606579
2019-10-31,Kabupaten Magetan,0.3703060763084076
2019-11-30,Kabupaten Magetan,0.269095355596234
2019-12-31,Kabupaten Magetan,0.3393443773832771
2020-01-31,Kabupaten Magetan,0.3931151903397565
2020-02-29,Kabupaten Magetan,0.248114853059367
2020-03-31,Kabupaten Magetan,0.3912459495305634
2020-04-30,Kabupaten Magetan,0.3607547029193649
2020-05-31,Kabupaten Magetan,0.5756934737764318
2020-06-30,Kabupaten Magetan,0.4300615726050431
2020-07-31,Kabupaten Magetan,0.3305083428396693
2020-08-31,Kabupaten Magetan,0.3389340267854427
2020-09-30,Kabupaten Magetan,0.4830782353772099
2020-10-31,Kabupaten Magetan,0.2878853481325492
2020-11-30,Kabupaten Magetan,0.4472864348399593
2020-12-31,Kabupaten Magetan,0.4233373897987627
2021-01-31,Kabupaten Magetan,0.5373939169213116
2021-02-28,Kabupaten Magetan,0.1293191065310761
2021-03-31,Kabupaten Magetan,0.259973214180656
2021-04-30,Kabupaten Magetan,0.336196687662106
2021-05-31,Kabupaten Magetan,0.4097581515410026
2021-06-30,Kabupaten Magetan,0.3909383120063405
2021-07-31,Kabupaten Magetan,0.3928274558049204
2021-08-31,Kabupaten Magetan,0.4231232294958087
2021-09-30,Kabupaten Magetan,0.4577034945261077
2021-10-31,Kabupaten Magetan,0.3927037653805264
2021-11-30,Kabupaten Magetan,0.3545613336566066
2021-12-31,Kabupaten Magetan,0.2090813508063094
2022-01-31,Kabupaten Magetan,0.375526653800979
2022-02-28,Kabupaten Magetan,0.1861764485812412
2022-03-31,Kabupaten Magetan,0.3746419812364133
2022-04-30,Kabupaten Magetan,0.3613682271088728
2022-05-31,Kabupaten Magetan,0.4848356334348415
2022-06-30,Kabupaten Magetan,0.4771408998486166
2022-07-31,Kabupaten Magetan,0.4985250164219877
2022-08-31,Kabupaten Magetan,0.283860710985671
2022-09-30,Kabupaten Magetan,0.4145790304039952
2022-10-31,Kabupaten Magetan,0.2824637978375943
2022-11-30,Kabupaten Magetan,0.2862077707533955
2022-12-31,Kabupaten Magetan,0.3773150198985888
2023-01-31,Kabupaten Magetan,0.4056365277710324
2023-02-28,Kabupaten Magetan,0.0428172290359491
2023-03-31,Kabupaten Magetan,0.2507701979332127
2023-04-30,Kabupaten Magetan,0.468526877109709
2023-05-31,Kabupaten Magetan,0.5417490485840517
2023-06-30,Kabupaten Magetan,0.200668424590085
2023-07-31,Kabupaten Magetan,0.5361425570085304
2023-08-31,Kabupaten Magetan,0.479964324265925
2023-09-30,Kabupaten Magetan,0.4662644071650426
2023-10-31,Kabupaten Magetan,0.4288427063567767
2023-11-30,Kabupaten Magetan,0.1974056363529801
2023-12-31,Kabupaten Magetan,0.3785331338689031
2024-01-31,Kabupaten Magetan,0.2140155230754876
2024-02-29,Kabupaten Magetan,0.2306791566955988
2024-03-31,Kabupaten Magetan,0.3358823854356069
2024-04-30,Kabupaten Magetan,0.3710653378953523
2024-05-31,Kabupaten Magetan,0.5955329114701196
2024-06-30,Kabupaten Magetan,0.570768674619648
2024-07-31,Kabupaten Magetan,0.50756888360476
2024-08-31,Kabupaten Magetan,0.4975487274006147
2024-09-30,Kabupaten Magetan,0.3063487455253553
2024-10-31,Kabupaten Magetan,0.3977504596810025
2024-11-30,Kabupaten Magetan,0.2871135443623269
2024-12-31,Kabupaten Magetan,0.2795886266279589
2017-01-31,Kabupaten Malang,0.5034639848110477
2017-02-28,Kabupaten Malang,0.5034639848110477
2017-03-31,Kabupaten Malang,0.5034639848110477
2017-04-30,Kabupaten Malang,0.5034639848110477
2017-05-31,Kabupaten Malang,0.5034639848110477
2017-06-30,Kabupaten Malang,0.5034639848110477
2017-07-31,Kabupaten Malang,0.5034639848110477
2017-08-31,Kabupaten Malang,0.5034639848110477
2017-09-30,Kabupaten Malang,0.5034639848110477
2017-10-31,Kabupaten Malang,0.5034639848110477
2017-11-30,Kabupaten Malang,0.5034639848110477
2017-12-31,Kabupaten Malang,0.5034639848110477
2018-01-31,Kabupaten Malang,0.5034639848110477
2018-02-28,Kabupaten Malang,0.5034639848110477
2018-03-31,Kabupaten Malang,0.5034639848110477
2018-04-30,Kabupaten Malang,0.7145576241775666
2018-05-31,Kabupaten Malang,0.7107500805617301
2018-06-30,Kabupaten Malang,0.5431431775832654
2018-07-31,Kabupaten Malang,0.4949759403972112
2018-08-31,Kabupaten Malang,0.45208886179721763
2018-09-30,Kabupaten Malang,0.410585237345611
2018-10-31,Kabupaten Malang,0.3676981587456174
2018-11-30,Kabupaten Malang,0.3261945342940108
2018-12-31,Kabupaten Malang,0.2833074556940172
2019-01-31,Kabupaten Malang,0.2856482422831603
2019-02-28,Kabupaten Malang,0.2176568974383983
2019-03-31,Kabupaten Malang,0.3415441616557537
2019-04-30,Kabupaten Malang,0.3764103259793729
2019-05-31,Kabupaten Malang,0.4028095663257171
2019-06-30,Kabupaten Malang,0.5446011540455621
2019-07-31,Kabupaten Malang,0.370147783469669
2019-08-31,Kabupaten Malang,0.3150128001335456
2019-09-30,Kabupaten Malang,0.2512316897436989
2019-10-31,Kabupaten Malang,0.4150979907682678
2019-11-30,Kabupaten Malang,0.3150971754396001
2019-12-31,Kabupaten Malang,0.3148935482869599
2020-01-31,Kabupaten Malang,0.3997454596793763
2020-02-29,Kabupaten Malang,0.3354460953250336
2020-03-31,Kabupaten Malang,0.3020272697378243
2020-04-30,Kabupaten Malang,0.4314972497192078
2020-05-31,Kabupaten Malang,0.5061040817552148
2020-06-30,Kabupaten Malang,0.4177790816093916
2020-07-31,Kabupaten Malang,0.3931618493610668
2020-08-31,Kabupaten Malang,0.2831731958029987
2020-09-30,Kabupaten Malang,0.2796214218988441
2020-10-31,Kabupaten Malang,0.2173095164062769
2020-11-30,Kabupaten Malang,0.409430007961398
2020-12-31,Kabupaten Malang,0.3525848720633172
2021-01-31,Kabupaten Malang,0.1673166637525724
2021-02-28,Kabupaten Malang,0.193279837750904
2021-03-31,Kabupaten Malang,0.3462610092581291
2021-04-30,Kabupaten Malang,0.4008020078214073
2021-05-31,Kabupaten Malang,0.350383217778028
2021-06-30,Kabupaten Malang,0.4242551036140297
2021-07-31,Kabupaten Malang,0.4538292985857694
2021-08-31,Kabupaten Malang,0.2417159280906093
2021-09-30,Kabupaten Malang,0.2817688539390954
2021-10-31,Kabupaten Malang,0.2475488016640913
2021-11-30,Kabupaten Malang,0.2417495325968333
2021-12-31,Kabupaten Malang,0.2622619366661171
2022-01-31,Kabupaten Malang,0.3492203752642257
2022-02-28,Kabupaten Malang,0.4954087205999912
2022-03-31,Kabupaten Malang,0.3576536698412208
2022-04-30,Kabupaten Malang,0.3725994908413688
2022-05-31,Kabupaten Malang,0.3995062758353247
2022-06-30,Kabupaten Malang,0.3215103614703704
2022-07-31,Kabupaten Malang,0.3465928570187767
2022-08-31,Kabupaten Malang,0.2535700516879836
2022-09-30,Kabupaten Malang,0.2757099132901443
2022-10-31,Kabupaten Malang,0.2690816747420883
2022-11-30,Kabupaten Malang,0.2507055349188559
2022-12-31,Kabupaten Malang,0.3052893558223531
2023-01-31,Kabupaten Malang,0.3393809424027606
2023-02-28,Kabupaten Malang,0.2215657778644323
2023-03-31,Kabupaten Malang,0.3443139810780754
2023-04-30,Kabupaten Malang,0.3878771210588518
2023-05-31,Kabupaten Malang,0.5853612642019497
2023-06-30,Kabupaten Malang,0.3759928457011516
2023-07-31,Kabupaten Malang,0.2873515717196251
2023-08-31,Kabupaten Malang,0.3316023208133509
2023-09-30,Kabupaten Malang,0.3110716100896502
2023-10-31,Kabupaten Malang,0.4434931568121745
2023-11-30,Kabupaten Malang,0.2101618951424879
2023-12-31,Kabupaten Malang,0.3599484539749688
2024-01-31,Kabupaten Malang,0.2954981588331609
2024-02-29,Kabupaten Malang,0.3319177931158801
2024-03-31,Kabupaten Malang,0.3664763966068525
2024-04-30,Kabupaten Malang,0.2902697310758212
2024-05-31,Kabupaten Malang,0.4160234964953896
2024-06-30,Kabupaten Malang,0.2929602284419143
2024-07-31,Kabupaten Malang,0.3849360829492227
2024-08-31,Kabupaten Malang,0.3596501191508409
2024-09-30,Kabupaten Malang,0.2623372340680286
2024-10-31,Kabupaten Malang,0.2636713616595215
2024-11-30,Kabupaten Malang,0.2996222314177987
2024-12-31,Kabupaten Malang,0.2595657677211507
2017-01-31,Kabupaten Mojokerto,0.4640833098314326
2017-02-28,Kabupaten Mojokerto,0.4640833098314326
2017-03-31,Kabupaten Mojokerto,0.4640833098314326
2017-04-30,Kabupaten Mojokerto,0.4640833098314326
2017-05-31,Kabupaten Mojokerto,0.4640833098314326
2017-06-30,Kabupaten Mojokerto,0.4640833098314326
2017-07-31,Kabupaten Mojokerto,0.4640833098314326
2017-08-31,Kabupaten Mojokerto,0.4640833098314326
2017-09-30,Kabupaten Mojokerto,0.4640833098314326
2017-10-31,Kabupaten Mojokerto,0.4640833098314326
2017-11-30,Kabupaten Mojokerto,0.4640833098314326
2017-12-31,Kabupaten Mojokerto,0.4640833098314326
2018-01-31,Kabupaten Mojokerto,0.4640833098314326
2018-02-28,Kabupaten Mojokerto,0.4640833098314326
2018-03-31,Kabupaten Mojokerto,0.4640833098314326
2018-04-30,Kabupaten Mojokerto,0.3895431562127375
2018-05-31,Kabupaten Mojokerto,0.3125183308067525
2018-06-30,Kabupaten Mojokerto,0.4738503896904945
2018-07-31,Kabupaten Mojokerto,0.3846246901057478
2018-08-31,Kabupaten Mojokerto,0.3814190479743037
2018-09-30,Kabupaten Mojokerto,0.37831681365355135
2018-10-31,Kabupaten Mojokerto,0.3751111715221072
2018-11-30,Kabupaten Mojokerto,0.37200893720135486
2018-12-31,Kabupaten Mojokerto,0.3688032950699108
2019-01-31,Kabupaten Mojokerto,0.4440425784154942
2019-02-28,Kabupaten Mojokerto,0.2926680345959762
2019-03-31,Kabupaten Mojokerto,0.3472102760153879
2019-04-30,Kabupaten Mojokerto,0.2424455863848975
2019-05-31,Kabupaten Mojokerto,0.3499548082898324
2019-06-30,Kabupaten Mojokerto,0.4536241292067011
2019-07-31,Kabupaten Mojokerto,0.3019208294232534
2019-08-31,Kabupaten Mojokerto,0.3181948932408319
2019-09-30,Kabupaten Mojokerto,0.2977588837349684
2019-10-31,Kabupaten Mojokerto,0.3486834268823301
2019-11-30,Kabupaten Mojokerto,0.2885771838610889
2019-12-31,Kabupaten Mojokerto,0.2461487238421405
2020-01-31,Kabupaten Mojokerto,0.2974828832277651
2020-02-29,Kabupaten Mojokerto,0.2856862734223434
2020-03-31,Kabupaten Mojokerto,0.2757362272647405
2020-04-30,Kabupaten Mojokerto,0.3146797556999966
2020-05-31,Kabupaten Mojokerto,0.4092181899994823
2020-06-30,Kabupaten Mojokerto,0.4422426849221336
2020-07-31,Kabupaten Mojokerto,0.3852108108849883
2020-08-31,Kabupaten Mojokerto,0.2753256134453966
2020-09-30,Kabupaten Mojokerto,0.2424031193350129
2020-10-31,Kabupaten Mojokerto,0.2236109156269379
2020-11-30,Kabupaten Mojokerto,0.3242797187263424
2020-12-31,Kabupaten Mojokerto,0.2913056507656055
2021-01-31,Kabupaten Mojokerto,0.4164527645550533
2021-02-28,Kabupaten Mojokerto,0.1933911265155282
2021-03-31,Kabupaten Mojokerto,0.4475878647135119
2021-04-30,Kabupaten Mojokerto,0.2430806785724546
2021-05-31,Kabupaten Mojokerto,0.2416410896458619
2021-06-30,Kabupaten Mojokerto,0.2868224939564425
2021-07-31,Kabupaten Mojokerto,0.426676711443052
2021-08-31,Kabupaten Mojokerto,0.312828994398157
2021-09-30,Kabupaten Mojokerto,0.2861355707007875
2021-10-31,Kabupaten Mojokerto,0.2769207267047305
2021-11-30,Kabupaten Mojokerto,0.321994827312328
2021-12-31,Kabupaten Mojokerto,0.4177105047469669
2022-01-31,Kabupaten Mojokerto,0.4288410850709523
2022-02-28,Kabupaten Mojokerto,0.2045302619301625
2022-03-31,Kabupaten Mojokerto,0.3181848985546286
2022-04-30,Kabupaten Mojokerto,0.3128478660154041
2022-05-31,Kabupaten Mojokerto,0.3759130310866012
2022-06-30,Kabupaten Mojokerto,0.4258462279477748
2022-07-31,Kabupaten Mojokerto,0.3229932739709736
2022-08-31,Kabupaten Mojokerto,0.2331683896185536
2022-09-30,Kabupaten Mojokerto,0.1476484598836227
2022-10-31,Kabupaten Mojokerto,0.3616693882244668
2022-11-30,Kabupaten Mojokerto,0.2176799690638044
2022-12-31,Kabupaten Mojokerto,0.2306335776722543
2023-01-31,Kabupaten Mojokerto,0.3898148962365237
2023-02-28,Kabupaten Mojokerto,0.409682868234675
2023-03-31,Kabupaten Mojokerto,0.2444979197130544
2023-04-30,Kabupaten Mojokerto,0.2648031445241061
2023-05-31,Kabupaten Mojokerto,0.409381245389062
2023-06-30,Kabupaten Mojokerto,0.359375842553197
2023-07-31,Kabupaten Mojokerto,0.3642684150445442
2023-08-31,Kabupaten Mojokerto,0.303928134839146
2023-09-30,Kabupaten Mojokerto,0.364631115456858
2023-10-31,Kabupaten Mojokerto,0.2921881121940593
2023-11-30,Kabupaten Mojokerto,0.1343099220132733
2023-12-31,Kabupaten Mojokerto,0.3701814591390435
2024-01-31,Kabupaten Mojokerto,0.3289338859763111
2024-02-29,Kabupaten Mojokerto,0.3362155294411335
2024-03-31,Kabupaten Mojokerto,0.256345230937848
2024-04-30,Kabupaten Mojokerto,0.2783325309376276
2024-05-31,Kabupaten Mojokerto,0.3713134625863652
2024-06-30,Kabupaten Mojokerto,0.3402771320836584
2024-07-31,Kabupaten Mojokerto,0.3884387159789445
2024-08-31,Kabupaten Mojokerto,0.3909014478221562
2024-09-30,Kabupaten Mojokerto,0.2781855154727722
2024-10-31,Kabupaten Mojokerto,0.2637984554309175
2024-11-30,Kabupaten Mojokerto,0.1875470542239071
2024-12-31,Kabupaten Mojokerto,0.1557787924926745
2017-01-31,Kabupaten Nganjuk,0.5700149188809965
2017-02-28,Kabupaten Nganjuk,0.5700149188809965
2017-03-31,Kabupaten Nganjuk,0.5700149188809965
2017-04-30,Kabupaten Nganjuk,0.5700149188809965
2017-05-31,Kabupaten Nganjuk,0.5700149188809965
2017-06-30,Kabupaten Nganjuk,0.5700149188809965
2017-07-31,Kabupaten Nganjuk,0.5700149188809965
2017-08-31,Kabupaten Nganjuk,0.5700149188809965
2017-09-30,Kabupaten Nganjuk,0.5700149188809965
2017-10-31,Kabupaten Nganjuk,0.5700149188809965
2017-11-30,Kabupaten Nganjuk,0.5700149188809965
2017-12-31,Kabupaten Nganjuk,0.5700149188809965
2018-01-31,Kabupaten Nganjuk,0.5700149188809965
2018-02-28,Kabupaten Nganjuk,0.5700149188809965
2018-03-31,Kabupaten Nganjuk,0.5700149188809965
2018-04-30,Kabupaten Nganjuk,0.5324526621885054
2018-05-31,Kabupaten Nganjuk,0.49363833027293136
2018-06-30,Kabupaten Nganjuk,0.4560760735804402
2018-07-31,Kabupaten Nganjuk,0.4172617416648661
2018-08-31,Kabupaten Nganjuk,0.4009794496888905
2018-09-30,Kabupaten Nganjuk,0.38522239293794636
2018-10-31,Kabupaten Nganjuk,0.3689401009619707
2018-11-30,Kabupaten Nganjuk,0.35318304421102653
2018-12-31,Kabupaten Nganjuk,0.3369007522350509
2019-01-31,Kabupaten Nganjuk,0.4703059457123074
2019-02-28,Kabupaten Nganjuk,0.4677220895134065
2019-03-31,Kabupaten Nganjuk,0.4240655710482896
2019-04-30,Kabupaten Nganjuk,0.3258364017133282
2019-05-31,Kabupaten Nganjuk,0.5378925113390369
2019-06-30,Kabupaten Nganjuk,0.5283117529651535
2019-07-31,Kabupaten Nganjuk,0.4764228361212584
2019-08-31,Kabupaten Nganjuk,0.407806449201123
2019-09-30,Kabupaten Nganjuk,0.4239254183163199
2019-10-31,Kabupaten Nganjuk,0.3735415725737676
2019-11-30,Kabupaten Nganjuk,0.3041441678296111
2019-12-31,Kabupaten Nganjuk,0.2631833133176651
2020-01-31,Kabupaten Nganjuk,0.2896240172802657
2020-02-29,Kabupaten Nganjuk,0.3081186371862409
2020-03-31,Kabupaten Nganjuk,0.3211377990896483
2020-04-30,Kabupaten Nganjuk,0.4184253069104397
2020-05-31,Kabupaten Nganjuk,0.497097324549224
2020-06-30,Kabupaten Nganjuk,0.5793301639305435
2020-07-31,Kabupaten Nganjuk,0.4149376088173279
2020-08-31,Kabupaten Nganjuk,0.4174408381211938
2020-09-30,Kabupaten Nganjuk,0.4463147562981979
2020-10-31,Kabupaten Nganjuk,0.2500744453061127
2020-11-30,Kabupaten Nganjuk,0.4684373446629664
2020-12-31,Kabupaten Nganjuk,0.2659756655025729
2021-01-31,Kabupaten Nganjuk,0.5893982597326166
2021-02-28,Kabupaten Nganjuk,0.22259675625779
2021-03-31,Kabupaten Nganjuk,0.5033610502200713
2021-04-30,Kabupaten Nganjuk,0.4262695227701699
2021-05-31,Kabupaten Nganjuk,0.2431987730201477
2021-06-30,Kabupaten Nganjuk,0.4408621471555823
2021-07-31,Kabupaten Nganjuk,0.3867210535986158
2021-08-31,Kabupaten Nganjuk,0.4544354865124158
2021-09-30,Kabupaten Nganjuk,0.4401410093309926
2021-10-31,Kabupaten Nganjuk,0.4525897290233451
2021-11-30,Kabupaten Nganjuk,0.3837553905822577
2021-12-31,Kabupaten Nganjuk,0.294915271110849
2022-01-31,Kabupaten Nganjuk,0.3936493020173334
2022-02-28,Kabupaten Nganjuk,0.2597046471757219
2022-03-31,Kabupaten Nganjuk,0.4187901651614893
2022-04-30,Kabupaten Nganjuk,0.4720023490492569
2022-05-31,Kabupaten Nganjuk,0.5348109804077988
2022-06-30,Kabupaten Nganjuk,0.4505525022266847
2022-07-31,Kabupaten Nganjuk,0.4825916051372132
